transaction_id,customer_id,amount,fraud_risk_score,risk_bucket,triggered_rules,reasons,run_ts
TXN004336,CUST0244,110.27,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002898,CUST0244,31.79,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000119,CUST0243,10.76,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001172,CUST0243,217.99,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002735,CUST0242,186.16,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003265,CUST0241,17.38,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004633,CUST0010,10.01,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000891,CUST0038,149.33,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000350,CUST0038,55.14,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004238,CUST0038,12.57,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002526,CUST0240,196.95,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001950,CUST0238,51.04,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004268,CUST0237,58.24,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002117,CUST0237,7.9,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003157,CUST0236,41.9,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004143,CUST0236,173.47,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004261,CUST0236,96.37,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004548,CUST0356,34.02,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002476,CUST0357,361.37,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000343,CUST0235,206.49,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002559,CUST0235,117.28,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004436,CUST0357,20.06,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004535,CUST0234,328.65,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004499,CUST0234,302.66,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001399,CUST0233,77.56,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003487,CUST0233,104.36,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004797,CUST0233,333.67,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003622,CUST0233,278.96,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001626,CUST0232,121.31,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003175,CUST0231,132.67,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003494,CUST0231,23.08,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001936,CUST0358,115.51,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004229,CUST0040,403.38,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003306,CUST0359,13.23,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004837,CUST0230,233.36,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003815,CUST0230,40.31,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001524,CUST0360,19.73,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002029,CUST0229,14.54,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002739,CUST0229,271.1,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001074,CUST0228,19.15,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004747,CUST0361,61.33,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003285,CUST0226,80.76,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001861,CUST0226,206.71,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003138,CUST0226,149.6,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003781,CUST0041,21.9,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001426,CUST0041,126.83,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002095,CUST0041,27.87,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000466,CUST0226,72.19,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004408,CUST0225,201.99,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002508,CUST0225,192.97,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000180,CUST0224,8.39,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000535,CUST0224,104.23,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000964,CUST0224,11.9,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003176,CUST0224,89.79,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000081,CUST0361,70.7,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002389,CUST0223,98.68,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003307,CUST0042,31.24,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000212,CUST0223,49.61,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004098,CUST0223,77.93,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002865,CUST0223,9.93,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003899,CUST0222,46.58,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000441,CUST0222,108.4,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004020,CUST0361,60.53,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002269,CUST0221,68.15,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000388,CUST0221,7.99,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003670,CUST0043,31.15,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002608,CUST0220,11.91,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000643,CUST0220,9.11,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001052,CUST0219,156.29,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003096,CUST0219,7.93,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000938,CUST0362,21.31,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001475,CUST0218,13.53,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004433,CUST0363,71.96,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004265,CUST0044,51.21,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003287,CUST0044,12.08,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000878,CUST0044,28.96,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001110,CUST0218,94.57,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003172,CUST0217,24.91,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003440,CUST0217,230.76,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003010,CUST0217,11.16,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002857,CUST0216,19.42,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001742,CUST0216,182.99,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001243,CUST0216,184.12,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002987,CUST0363,130.19,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004057,CUST0215,19.87,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003866,CUST0215,10.04,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002836,CUST0009,81.32,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002067,CUST0045,192.78,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003095,CUST0045,32.73,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004771,CUST0045,25.28,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002837,CUST0215,8.41,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004344,CUST0009,33.86,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001673,CUST0214,129.17,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003199,CUST0214,8.69,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001720,CUST0214,143.06,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000750,CUST0214,8.91,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004932,CUST0214,223.91,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003958,CUST0213,52.25,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003575,CUST0364,63.98,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000552,CUST0211,333.54,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001230,CUST0211,14.63,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001665,CUST0210,136.74,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000307,CUST0210,15.86,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000840,CUST0209,23.45,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004918,CUST0209,73.98,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001276,CUST0209,48.63,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003938,CUST0364,30.47,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001798,CUST0208,10.77,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
